               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.065904,            0.032038,                   0,             0.21637,             0.43333,             0.21793,            0.062075,            0.056477,            0.021358,                   0,             0.00802,             0.00802,             0.00802
                  14,            0.058558,            0.029593,                   0,             0.41882,             0.28862,             0.35274,             0.10466,            0.055475,            0.021121,                   0,            0.007855,            0.007855,            0.007855
                  15,            0.063973,            0.032099,                   0,             0.26704,             0.23333,             0.25797,            0.074875,            0.056689,              0.0202,                   0,             0.00769,             0.00769,             0.00769
                  16,            0.057469,            0.030046,                   0,             0.26704,             0.23333,             0.25797,            0.074875,            0.056689,              0.0202,                   0,            0.007525,            0.007525,            0.007525
                  17,            0.059064,            0.030263,                   0,             0.57134,                 0.3,             0.41159,             0.12398,            0.053543,            0.020413,                   0,             0.00736,             0.00736,             0.00736
                  18,            0.061212,            0.030682,                   0,             0.57134,                 0.3,             0.41159,             0.12398,            0.053543,            0.020413,                   0,            0.007195,            0.007195,            0.007195
                  19,            0.063378,            0.031993,                   0,             0.34895,             0.37539,             0.42161,             0.12894,            0.051532,            0.020662,                   0,             0.00703,             0.00703,             0.00703
                  20,            0.058636,            0.035757,                   0,             0.26272,             0.46667,             0.29054,            0.080803,             0.05842,            0.019266,                   0,            0.006865,            0.006865,            0.006865
                  21,            0.062024,            0.033357,                   0,             0.26272,             0.46667,             0.29054,            0.080803,             0.05842,            0.019266,                   0,              0.0067,              0.0067,              0.0067
                  22,            0.064596,            0.029073,                   0,             0.40664,                 0.5,             0.41914,             0.12218,            0.056533,            0.019333,                   0,            0.006535,            0.006535,            0.006535
                  23,            0.061478,             0.03181,                   0,             0.40664,                 0.5,             0.41914,             0.12218,            0.056533,            0.019333,                   0,             0.00637,             0.00637,             0.00637
                  24,            0.062565,            0.032588,                   0,             0.40184,             0.43333,             0.36511,             0.10304,            0.053612,            0.019639,                   0,            0.006205,            0.006205,            0.006205
                  25,            0.056894,            0.030622,                   0,             0.40184,             0.43333,             0.36511,             0.10304,            0.053612,            0.019639,                   0,             0.00604,             0.00604,             0.00604
                  26,             0.06042,            0.032854,                   0,             0.49717,             0.43333,             0.35178,             0.11602,            0.054747,            0.019499,                   0,            0.005875,            0.005875,            0.005875
                  27,            0.055473,            0.027927,                   0,             0.55847,                 0.4,             0.45176,             0.14345,            0.055367,            0.019407,                   0,             0.00571,             0.00571,             0.00571
                  28,            0.060771,            0.032344,                   0,             0.55847,                 0.4,             0.45176,             0.14345,            0.055367,            0.019407,                   0,            0.005545,            0.005545,            0.005545
                  29,            0.062061,             0.02848,                   0,             0.44221,             0.53333,             0.50114,             0.12928,            0.055412,            0.019463,                   0,             0.00538,             0.00538,             0.00538
                  30,            0.055977,            0.029879,                   0,             0.44221,             0.53333,             0.50114,             0.12928,            0.055412,            0.019463,                   0,            0.005215,            0.005215,            0.005215
                  31,            0.058442,            0.027613,                   0,             0.48065,             0.56667,             0.40258,             0.10761,             0.05595,            0.018943,                   0,             0.00505,             0.00505,             0.00505
                  32,            0.056092,            0.025247,                   0,              0.5834,             0.56667,              0.5922,             0.21356,            0.054388,            0.018565,                   0,            0.004885,            0.004885,            0.004885
                  33,            0.055975,            0.031368,                   0,              0.5834,             0.56667,              0.5922,             0.21356,            0.054388,            0.018565,                   0,             0.00472,             0.00472,             0.00472
                  34,            0.057861,            0.029511,                   0,             0.61503,             0.63333,             0.66518,             0.24578,            0.050579,            0.018929,                   0,            0.004555,            0.004555,            0.004555
                  35,            0.055456,             0.02968,                   0,             0.61503,             0.63333,             0.66518,             0.24578,            0.050579,            0.018929,                   0,             0.00439,             0.00439,             0.00439
                  36,            0.058692,             0.03293,                   0,             0.59521,             0.63333,             0.66354,             0.23766,            0.050084,            0.018747,                   0,            0.004225,            0.004225,            0.004225
                  37,            0.052926,             0.02775,                   0,             0.59909,             0.64778,             0.58653,              0.2279,            0.047619,            0.018528,                   0,             0.00406,             0.00406,             0.00406
                  38,            0.053003,            0.027344,                   0,             0.59909,             0.64778,             0.58653,              0.2279,            0.047619,            0.018528,                   0,            0.003895,            0.003895,            0.003895
                  39,            0.052639,            0.027481,                   0,             0.60237,                 0.7,              0.6874,              0.2406,             0.04717,            0.018528,                   0,             0.00373,             0.00373,             0.00373
                  40,            0.050551,            0.023633,                   0,             0.60237,                 0.7,              0.6874,              0.2406,             0.04717,            0.018528,                   0,            0.003565,            0.003565,            0.003565
                  41,            0.053879,            0.029415,                   0,             0.62208,                 0.7,             0.68403,             0.23681,            0.047982,            0.018363,                   0,              0.0034,              0.0034,              0.0034
                  42,            0.052258,            0.026321,                   0,             0.58792,                 0.7,             0.70064,             0.23882,            0.046963,            0.018268,                   0,            0.003235,            0.003235,            0.003235
                  43,            0.053852,            0.027618,                   0,             0.58792,                 0.7,             0.70064,             0.23882,            0.046963,            0.018268,                   0,             0.00307,             0.00307,             0.00307
                  44,            0.051973,            0.030171,                   0,             0.62485,             0.72196,             0.71662,             0.24802,            0.046292,            0.018359,                   0,            0.002905,            0.002905,            0.002905
                  45,            0.051726,            0.028495,                   0,             0.62485,             0.72196,             0.71662,             0.24802,            0.046292,            0.018359,                   0,             0.00274,             0.00274,             0.00274
                  46,            0.050313,            0.026034,                   0,             0.63868,             0.73333,             0.69099,             0.26338,            0.045564,            0.018334,                   0,            0.002575,            0.002575,            0.002575
                  47,            0.050785,            0.030574,                   0,             0.64791,             0.73614,              0.7286,             0.32614,            0.044195,             0.01832,                   0,             0.00241,             0.00241,             0.00241
                  48,            0.055683,            0.031337,                   0,             0.64791,             0.73614,              0.7286,             0.32614,            0.044195,             0.01832,                   0,            0.002245,            0.002245,            0.002245
                  49,            0.051501,             0.02567,                   0,             0.68918,             0.73333,             0.71882,             0.31819,             0.04402,            0.018298,                   0,             0.00208,             0.00208,             0.00208
                  50,            0.050199,            0.029551,                   0,             0.68918,             0.73333,             0.71882,             0.31819,             0.04402,            0.018298,                   0,            0.001915,            0.001915,            0.001915
                  51,            0.052535,            0.029412,                   0,              0.6941,             0.83333,             0.71839,              0.3124,            0.043977,            0.018126,                   0,             0.00175,             0.00175,             0.00175
                  52,            0.051268,            0.029402,                   0,             0.62822,                 0.8,             0.70359,             0.30982,            0.044683,            0.018521,                   0,            0.001585,            0.001585,            0.001585
                  53,             0.05031,            0.027754,                   0,             0.62822,                 0.8,             0.70359,             0.30982,            0.044683,            0.018521,                   0,             0.00142,             0.00142,             0.00142
                  54,            0.048943,            0.029157,                   0,             0.67471,                 0.8,             0.72697,             0.34432,            0.043895,             0.01819,                   0,            0.001255,            0.001255,            0.001255
                  55,            0.049454,            0.027988,                   0,             0.67471,                 0.8,             0.72697,             0.34432,            0.043895,             0.01819,                   0,             0.00109,             0.00109,             0.00109
                  56,            0.047956,            0.026865,                   0,             0.66471,             0.83333,             0.72524,             0.33706,            0.043673,            0.018043,                   0,            0.000925,            0.000925,            0.000925
                  57,            0.049681,             0.02444,                   0,             0.66471,             0.83333,             0.72524,             0.33706,            0.043673,            0.018043,                   0,             0.00076,             0.00076,             0.00076
                  58,            0.047037,             0.02898,                   0,             0.71405,             0.83239,             0.76643,              0.3242,            0.044338,            0.017994,                   0,            0.000595,            0.000595,            0.000595
                  59,            0.049478,            0.026271,                   0,             0.75202,             0.83333,             0.77894,             0.29885,            0.044217,             0.01804,                   0,             0.00043,             0.00043,             0.00043
